Start Date,Start Time,Date,Time,Miles,Purpose,Income source,From,To,Notes,Original_File
4/24/24,4:04:24 PM,4/24/24,4:38:36 PM,9.02,b,,"23008 61st Ave W, Mountlake Terrace, WA 98043, USA","18133 33 W, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/24/24,4:40:59 PM,4/24/24,4:41:58 PM,0,b,,"18133 33 W, Lynnwood, WA 98037, USA","3101 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/24/24,5:03:08 PM,4/24/24,5:05:58 PM,0.03,b,,"3101 184th St SW, Lynnwood, WA 98037, USA","2701 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/24/24,5:16:59 PM,4/24/24,5:24:22 PM,2,b,,"2701 184th St SW, Lynnwood, WA 98037, USA","17601 Highway 99, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/24/24,5:26:22 PM,4/24/24,5:29:29 PM,1.01,b,,"5601 176th St SW, Lynnwood, WA 98037, USA","17731 69th Ave W, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/24/24,5:32:38 PM,4/24/24,6:13:14 PM,21,p,,"17704 69th Ave W, Edmonds, WA 98026, USA","3803 88th St NE, Marysville, WA 98270, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/24/24,6:16:12 PM,4/24/24,6:17:41 PM,1,p,,"3919 88th St NE, Marysville, WA 98270, USA","9330 State Ave, Marysville, WA 98270, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/24/24,7:06:58 PM,4/24/24,7:13:43 PM,2,p,,"9330 State Ave, Marysville, WA 98270, USA","9804 79th Dr NE, Marysville, WA 98270, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/24/24,10:51:27 PM,4/24/24,11:23:17 PM,25.1,p,,"9804 79th Dr NE, Marysville, WA 98270, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_24_2024_12_00am_PDT-04_25_2024_12_00am_PDT.csv
4/25/24,10:39:54 AM,4/25/24,10:46:31 AM,3.01,p,,"20019 6 W, Lynnwood, WA 98036, USA","20617 Bothell Everett Hwy, Bothell, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,10:51:40 AM,4/25/24,10:58:31 AM,1,p,,Unknown,"3827 Maltby Rd, Bothell, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,11:17:17 AM,4/25/24,11:20:52 AM,2,p,,"3827 Maltby Rd, Bothell, WA 98012, USA","20715 Bothell Everett Hwy, Bothell, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,11:22:52 AM,4/25/24,11:27:26 AM,3.02,p,,"1106 207th Pl SE, Bothell, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,11:53:08 AM,4/25/24,12:03:45 PM,3.02,b,,"20019 6 W, Lynnwood, WA 98036, USA","2701 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,12:32:15 PM,4/25/24,12:47:17 PM,4,b,,"2701 184th St SW, Lynnwood, WA 98037, USA","2915 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,12:51:31 PM,4/25/24,1:03:02 PM,2,b,,"2915 184th St SW, Lynnwood, WA 98037, USA","18411 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,1:05:41 PM,4/25/24,1:06:44 PM,0.03,b,,"18411 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA","2701 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,1:12:44 PM,4/25/24,1:15:25 PM,0.01,b,,"2701 184th St SW, Lynnwood, WA 98037, USA","18109 33rd Ave W, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,2:15:46 PM,4/25/24,2:28:09 PM,2,b,,"3101 184th St SW, Lynnwood, WA 98037, USA","4512 176th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,2:31:41 PM,4/25/24,2:43:51 PM,3,b,,"4512 176th St SW, Lynnwood, WA 98037, USA","7705 191st St SW, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,2:49:27 PM,4/25/24,2:52:51 PM,1,b,,"7628 191st St SW, Edmonds, WA 98026, USA","7518 196th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,2:56:20 PM,4/25/24,3:40:54 PM,9,b,,"7518 196th St SW, Lynnwood, WA 98036, USA","6707 204th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,3:43:25 PM,4/25/24,3:45:54 PM,0,b,,"20002 68th Ave W, Lynnwood, WA 98036, USA","6421 200th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,3:47:54 PM,4/25/24,3:52:54 PM,2,b,,"19926 Highway 99, Lynnwood, WA 98036, USA","17915 Highway 99, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,3:54:54 PM,4/25/24,3:59:54 PM,2,b,,"17711 Highway 99, Lynnwood, WA 98037, USA","2902 164th St SW, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,4:01:54 PM,4/25/24,4:43:27 PM,18,b,,"2226 164th St SW, Lynnwood, WA 98087, USA","25 95th Dr NE, Lake Stevens, WA 98258, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,4:48:08 PM,4/25/24,4:58:35 PM,5.05,p,,"25 95th Dr NE, Lake Stevens, WA 98258, USA","10622 60th St NE, Lake Stevens, WA 98258, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/25/24,8:59:09 PM,4/25/24,9:34:21 PM,22.09,p,,"10622 60th St NE, Lake Stevens, WA 98258, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_25_2024_12_00am_PDT-04_26_2024_12_00am_PDT.csv
4/26/24,12:03:44 PM,4/26/24,12:54:55 PM,28,p,,"20019 6 W, Lynnwood, WA 98036, USA","4050 Maple Valley Hwy, Renton, WA 98058, USA",2013 Toyota Prius (New),business_personal_trip_log_04_26_2024_12_00am_PDT-04_27_2024_12_00am_PDT.csv
4/26/24,4:22:25 PM,4/26/24,4:23:01 PM,0.06,p,,"4050 Maple Valley Hwy, Renton, WA 98058, USA","4050 Maple Valley Hwy, Renton, WA 98058, USA",2013 Toyota Prius (New),business_personal_trip_log_04_26_2024_12_00am_PDT-04_27_2024_12_00am_PDT.csv
4/26/24,5:03:51 PM,4/26/24,5:50:40 PM,28.01,p,,"4050 Maple Valley Hwy, Renton, WA 98058, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_26_2024_12_00am_PDT-04_27_2024_12_00am_PDT.csv
4/26/24,8:19:34 PM,4/26/24,8:20:30 PM,1.01,p,,"20019 6 W, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_26_2024_12_00am_PDT-04_27_2024_12_00am_PDT.csv
4/27/24,8:57:26 AM,4/27/24,9:26:55 AM,19.01,p,,"20019 6 W, Lynnwood, WA 98036, USA","2732 Soper Hill Rd, Lake Stevens, WA 98258, USA",2013 Toyota Prius (New),business_personal_trip_log_04_27_2024_12_00am_PDT-04_28_2024_12_00am_PDT.csv
4/27/24,9:32:15 AM,4/27/24,9:41:09 AM,4.01,p,,"2732 Soper Hill Rd, Lake Stevens, WA 98258, USA","12806 20th St NE, Lake Stevens, WA 98258, USA",2013 Toyota Prius (New),business_personal_trip_log_04_27_2024_12_00am_PDT-04_28_2024_12_00am_PDT.csv
4/27/24,9:55:21 AM,4/27/24,10:03:52 AM,5.05,p,,"12806 20th St NE, Lake Stevens, WA 98258, USA","10622 60th St NE, Lake Stevens, WA 98258, USA",2013 Toyota Prius (New),business_personal_trip_log_04_27_2024_12_00am_PDT-04_28_2024_12_00am_PDT.csv
4/27/24,3:38:46 PM,4/27/24,4:37:53 PM,31.1,p,,"10622 60th St NE, Lake Stevens, WA 98258, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_27_2024_12_00am_PDT-04_28_2024_12_00am_PDT.csv
4/27/24,5:55:31 PM,4/27/24,6:11:59 PM,7,p,,"20019 6 W, Lynnwood, WA 98036, USA","13710 59th Ave SE, Everett, WA 98208, USA",2013 Toyota Prius (New),business_personal_trip_log_04_27_2024_12_00am_PDT-04_28_2024_12_00am_PDT.csv
4/28/24,9:16:04 AM,4/28/24,9:30:37 AM,6,p,,"20019 6 W, Lynnwood, WA 98036, USA","4326 148th St SE, Bothell, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,10:38:13 AM,4/28/24,10:54:07 AM,6.1,p,,"4326 148th St SE, Bothell, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,11:35:55 AM,4/28/24,12:02:05 PM,7,b,,"20012 6 W, Lynnwood, WA 98036, USA","22263 9th Dr SE, Bothell, WA 98021, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,12:05:30 PM,4/28/24,12:46:09 PM,31,b,,"22265 9th Dr SE, Bothell, WA 98021, USA","17580 International Blvd, Seattle, WA 98188, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,12:51:32 PM,4/28/24,1:31:58 PM,23,b,,"18000 International Blvd, Seatac, WA 98188, USA","9224 Slater Ave NE, Kirkland, WA 98033, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,1:34:42 PM,4/28/24,1:35:42 PM,0,b,,"9224 Slater Ave NE, Kirkland, WA 98033, USA","9224 Slater Ave NE, Kirkland, WA 98033, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,1:38:57 PM,4/28/24,1:39:56 PM,0,b,,"I-405, Kirkland, WA 98033, USA","11834 NE 90th St, Kirkland, WA 98033, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,1:45:20 PM,4/28/24,1:48:50 PM,0.01,b,,"11834 NE 90th St, Kirkland, WA 98033, USA","8515 124th Ave NE, Kirkland, WA 98033, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,2:02:24 PM,4/28/24,2:21:23 PM,5.02,b,,"8515 124th Ave NE, Kirkland, WA 98033, USA","12815 120th Ave NE, Kirkland, WA 98034, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,2:25:05 PM,4/28/24,2:38:59 PM,5,b,,"12815 120th Ave NE, Kirkland, WA 98034, USA","10903 NE 53rd St, Kirkland, WA 98033, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,3:08:42 PM,4/28/24,3:22:37 PM,8.01,b,,"10903 NE 53rd St, Kirkland, WA 98033, USA","4055 Factoria Blvd SE, Bellevue, WA 98006, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,3:34:18 PM,4/28/24,3:54:59 PM,7,b,,"4055 Factoria Blvd SE, Bellevue, WA 98006, USA","804 N Landing Way, Renton, WA 98057, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,4:07:40 PM,4/28/24,5:13:28 PM,33.01,b,,"804 N Landing Way, Renton, WA 98057, USA","605 114th Ave SE, Bellevue, WA 98004, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,5:16:49 PM,4/28/24,5:57:47 PM,25.87,b,,"605 114th Ave SE, Bellevue, WA 98004, USA","4615 196th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,6:10:25 PM,4/28/24,6:15:55 PM,2.01,b,,"4615 196th St SW, Lynnwood, WA 98036, USA","5506 220th St SW, Mountlake Terrace, WA 98043, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,6:19:43 PM,4/28/24,6:30:11 PM,8.03,b,,"5506 220th St SW, Mountlake Terrace, WA 98043, USA","22833 Bothell Everett Hwy, Bothell, WA 98021, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,6:33:09 PM,4/28/24,6:37:20 PM,2.02,b,,"22833 Bothell Everett Hwy, Bothell, WA 98021, USA","18921 Bothell Way NE, Bothell, WA 98011, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,6:47:29 PM,4/28/24,6:53:47 PM,2.02,b,,"18921 Bothell Way NE, Bothell, WA 98011, USA","19809 112th Ave NE, Bothell, WA 98011, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,6:57:03 PM,4/28/24,7:06:24 PM,4.01,b,,"19809 112th Ave NE, Bothell, WA 98011, USA","21105 Bothell-Everett, Bothell, WA 98021, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,7:41:25 PM,4/28/24,7:46:17 PM,2.01,b,,"21105 Bothell-Everett, Bothell, WA 98021, USA","19821 32 SE, Bothell, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/28/24,7:48:52 PM,4/28/24,7:58:06 PM,5.1,b,,"3206 199th Pl SE, Bothell, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_28_2024_12_00am_PDT-04_29_2024_12_00am_PDT.csv
4/29/24,10:45:44 AM,4/29/24,11:03:43 AM,8,p,,"20019 6 W, Lynnwood, WA 98036, USA","10601 47th Pl W, Mukilteo, WA 98275, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/29/24,12:11:47 PM,4/29/24,12:27:37 PM,8.1,p,,"10601 47th Pl W, Mukilteo, WA 98275, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/29/24,12:57:37 PM,4/29/24,1:19:54 PM,7,b,,"20019 6 W, Lynnwood, WA 98036, USA","22130 Highway 99, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/29/24,1:27:53 PM,4/29/24,1:35:35 PM,1.07,b,,"22130 Highway 99, Edmonds, WA 98026, USA","21300 Highway 99, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/29/24,2:20:50 PM,4/29/24,2:35:49 PM,3.02,b,,"21300 Highway 99, Edmonds, WA 98026, USA","4705 194th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/29/24,2:45:58 PM,4/29/24,2:59:42 PM,3,b,,"4705 194th St SW, Lynnwood, WA 98036, USA","2701 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/29/24,3:23:11 PM,4/29/24,3:31:31 PM,2.01,b,,"2701 184th St SW, Lynnwood, WA 98037, USA","3333 164th St SW, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/29/24,3:35:40 PM,4/29/24,3:39:08 PM,1,b,,"3333 164th St SW, Lynnwood, WA 98087, USA","2902 164th St SW, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/29/24,3:41:08 PM,4/29/24,3:53:04 PM,4.1,b,,"2123 164th St SW, Lynnwood, WA 98087, USA","20019 6th Pl W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_29_2024_12_00am_PDT-04_30_2024_12_00am_PDT.csv
4/30/24,10:00:28 AM,4/30/24,10:33:27 AM,23.01,p,,"20019 6 W, Lynnwood, WA 98036, USA","4101 Beacon Ave S, Seattle, WA 98108, USA",2013 Toyota Prius (New),business_personal_trip_log_04_30_2024_12_00am_PDT-05_01_2024_12_00am_PDT.csv
4/30/24,7:59:58 PM,4/30/24,8:27:51 PM,21.01,p,,"4101 Beacon Ave S, Seattle, WA 98108, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_04_30_2024_12_00am_PDT-05_01_2024_12_00am_PDT.csv
5/1/24,10:34:06 AM,5/1/24,10:50:44 AM,8,p,,"726 200th Pl SW, Lynnwood, WA 98036, USA","10601 47th Pl W, Mukilteo, WA 98275, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,12:00:52 PM,5/1/24,12:19:26 PM,8.09,p,,"10601 47th Pl W, Mukilteo, WA 98275, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,1:04:43 PM,5/1/24,1:53:08 PM,34,b,,"20019 6 W, Lynnwood, WA 98036, USA","17801 International Blvd, Seatac, WA 98158, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,1:56:08 PM,5/1/24,2:00:16 PM,0,b,,"17801 International Blvd, Seatac, WA 98158, USA","17580 International Blvd, Seattle, WA 98188, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,2:06:24 PM,5/1/24,2:09:46 PM,1.01,b,,"18000 International Blvd, Seatac, WA 98188, USA","17225 Air Cargo Rd N, Seattle, WA 98158, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,2:32:01 PM,5/1/24,2:37:54 PM,1,b,,"17225 Air Cargo Rd N, Seattle, WA 98158, USA","3035 S 160th St, Seatac, WA 98188, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,2:43:23 PM,5/1/24,2:56:25 PM,4.01,b,,"3035 S 160th St, Seatac, WA 98188, USA","690 Strander Blvd, Tukwila, WA 98188, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,2:59:00 PM,5/1/24,4:43:24 PM,43,b,,"690 Strander Blvd, Tukwila, WA 98188, USA","16108 Ash Way, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,4:53:00 PM,5/1/24,4:54:46 PM,0.01,b,,"16108 Ash Way, Lynnwood, WA 98087, USA","16327 Ash Way, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,5:26:50 PM,5/1/24,5:33:49 PM,1,b,,"16327 Ash Way, Lynnwood, WA 98087, USA","2824 172nd St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,5:35:49 PM,5/1/24,5:35:49 PM,0,b,,"17955 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA","17955 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,5:36:27 PM,5/1/24,5:38:27 PM,0.02,b,,"18121 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA","18133 33 W, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,5:40:45 PM,5/1/24,5:42:15 PM,1.01,b,,"3101 184th St SW, Lynnwood, WA 98037, USA","18109 33rd Ave W, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,6:25:20 PM,5/1/24,6:38:16 PM,2.02,b,,"18109 33rd Ave W, Lynnwood, WA 98037, USA","16116 Ash Way, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/1/24,6:40:27 PM,5/1/24,7:41:15 PM,26,b,,"16116 Ash Way, Lynnwood, WA 98087, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_01_2024_12_00am_PDT-05_02_2024_12_00am_PDT.csv
5/2/24,10:57:28 AM,5/2/24,11:06:01 AM,3,b,,"20019 6 W, Lynnwood, WA 98036, USA","3100 196th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_02_2024_12_00am_PDT-05_03_2024_12_00am_PDT.csv
5/2/24,11:28:06 AM,5/2/24,11:35:00 AM,3.01,b,,"3100 196th St SW, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_02_2024_12_00am_PDT-05_03_2024_12_00am_PDT.csv
5/2/24,1:36:09 PM,5/2/24,1:59:36 PM,10,b,,"608 200th Pl SW, Lynnwood, WA 98036, USA","14452 124th Ave NE, Kirkland, WA 98034, USA",2013 Toyota Prius (New),business_personal_trip_log_05_02_2024_12_00am_PDT-05_03_2024_12_00am_PDT.csv
5/2/24,2:22:39 PM,5/2/24,3:15:44 PM,18.01,b,,"14452 124th Ave NE, Kirkland, WA 98034, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_02_2024_12_00am_PDT-05_03_2024_12_00am_PDT.csv
5/3/24,9:20:13 AM,5/3/24,9:20:42 AM,0,P,,"20019 6 W, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_03_2024_12_00am_PDT-05_04_2024_12_00am_PDT.csv
5/3/24,10:30:04 AM,5/3/24,10:30:20 AM,0,P,,"20019 6 W, Lynnwood, WA 98036, USA","20019 6th Pl W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_03_2024_12_00am_PDT-05_04_2024_12_00am_PDT.csv
5/3/24,1:39:38 PM,5/3/24,2:06:37 PM,7.02,B,,"20019 6 W, Lynnwood, WA 98036, USA","4615 196th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_03_2024_12_00am_PDT-05_04_2024_12_00am_PDT.csv
5/3/24,2:24:26 PM,5/3/24,2:29:54 PM,1,B,,"4615 196th St SW, Lynnwood, WA 98036, USA","19930 44th Ave W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_03_2024_12_00am_PDT-05_04_2024_12_00am_PDT.csv
5/3/24,2:31:54 PM,5/3/24,3:53:31 PM,23.02,B,,"I-5, Lynnwood, WA 98036, USA","21045 Bothell Everett Hwy, Bothell, WA 98021, USA",2013 Toyota Prius (New),business_personal_trip_log_05_03_2024_12_00am_PDT-05_04_2024_12_00am_PDT.csv
5/3/24,4:00:54 PM,5/3/24,4:53:11 PM,16,B,,"21045 Bothell Everett Hwy, Bothell, WA 98021, USA","13131 19th Ave SE, Everett, WA 98208, USA",2013 Toyota Prius (New),business_personal_trip_log_05_03_2024_12_00am_PDT-05_04_2024_12_00am_PDT.csv
5/3/24,4:55:11 PM,5/3/24,5:10:48 PM,5.09,B,,"13212 Bothell Everett Hwy, Mill Creek, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_05_03_2024_12_00am_PDT-05_04_2024_12_00am_PDT.csv
5/3/24,7:12:25 PM,5/3/24,7:46:39 PM,24,P,,"20019 6 W, Lynnwood, WA 98036, USA","9804 79th Dr NE, Marysville, WA 98270, USA",2013 Toyota Prius (New),business_personal_trip_log_05_03_2024_12_00am_PDT-05_04_2024_12_00am_PDT.csv
